Date,Close,High,Low,Open,Volume,MA_5,MA_10,MA_20,Vol_MA_5,Vol_MA_20
2025-08-29,1147.7952880859375,1172.5322555015828,1147.7952880859375,1167.5848620184538,19522740,1158.679443359375,1151.7530639648437,1153.7320068359375,24412589.2,28779824.15
2025-09-01,1152.74267578125,1152.74267578125,1132.9531019480955,1137.9004954063842,22018940,1157.689990234375,1150.2688598632812,1155.2162353515625,23795674.4,28683820.1
2025-09-02,1147.7952880859375,1162.6374685353246,1142.8478946028083,1157.6900750521957,14037411,1154.7216064453125,1147.7951782226562,1155.7109802246093,19501377.2,28535042.65
2025-09-03,1147.7952880859375,1147.7952880859375,1132.9531076365504,1142.8478946028083,19511981,1148.784765625,1150.268896484375,1157.4425720214845,19013261.8,28409471.4
2025-09-04,1147.7952880859375,1162.6374685353246,1147.7952880859375,1157.6900750521957,24333323,1148.784765625,1151.2583862304687,1156.4531005859376,19884879.0,26557636.0
2025-09-05,1167.584716796875,1167.584716796875,1157.6899310613082,1162.6373239290915,27133819,1152.7426513671876,1155.7110473632813,1156.7004760742188,21407094.8,26616414.05
2025-09-08,1167.584716796875,1182.426895400225,1167.584716796875,1182.426895400225,27281959,1155.7110595703125,1156.7005249023437,1156.7004760742188,22459698.6,26201543.65
2025-09-09,1187.374267578125,1187.374267578125,1177.479482014974,1182.4268747965496,31329096,1163.62685546875,1159.1742309570313,1157.6899536132812,25918035.6,26322140.1
2025-09-10,1212.111328125,1217.0587213010203,1202.216541772959,1207.1639349489797,39665156,1176.4900634765625,1162.6374145507812,1158.926806640625,29948670.6,26414900.3
2025-09-11,1226.953369140625,1246.7429396106352,1222.0059765231224,1241.7955469931326,30345708,1192.3216796875,1170.55322265625,1162.1426147460938,31151147.6,26282596.15
2025-09-12,1246.742919921875,1246.742919921875,1236.84813484313,1241.7955273825023,26492972,1208.1533203125,1180.4479858398438,1166.1005249023438,31022978.2,26495667.15
2025-09-15,1241.795654296875,1246.7430473418824,1236.8482612518674,1246.7430473418824,24589707,1222.9955078125,1189.3532836914062,1169.8110717773438,30484527.8,26814157.75
2025-09-16,1271.5987548828125,1276.5659375190735,1251.7300243377686,1256.6972069740295,40130070,1239.8404052734375,1201.7336303710938,1174.764404296875,32244722.6,27927283.9
