Stock_ID,Date,Close,Daily_Return_Pct
1301_TW,2000-07-06,9.13107681274414,11.88
1301_TW,2001-07-05,7.235023975372314,11.35
1301_TW,2005-06-22,17.623289108276367,15.34
1301_TW,2025-08-04,37.84999847412109,-11.25
1303_TW,2000-07-28,9.033265113830566,13.67
1303_TW,2002-07-18,7.525923728942871,10.6
1304_TW,2000-09-04,3.5753092765808105,14.23
1304_TW,2000-09-18,3.0154736042022705,-11.24
1304_TW,2000-10-02,2.621044158935547,-13.08
1304_TW,2000-11-20,1.9339746236801147,-11.11
1304_TW,2001-01-02,1.819463014602661,13.49
1304_TW,2001-09-25,1.2850751876831057,-12.17
1304_TW,2002-01-04,2.0612096786499023,10.96
1304_TW,2009-04-02,4.689035892486572,11.35
1305_TW,2000-09-18,3.033693552017212,-12.65
1305_TW,2000-10-02,2.426954746246338,-12.78
1305_TW,2000-11-20,1.3390092849731443,-13.28
1305_TW,2001-01-02,1.510570049285889,13.17
1305_TW,2002-01-04,1.6319177150726318,14.04
1305_TW,2002-08-26,5.209583759307861,14.22
1307_TW,2000-02-21,6.607458591461182,14.05
1307_TW,2000-03-06,6.2199249267578125,-13.24
1307_TW,2000-07-17,2.884876251220703,14.12
1307_TW,2000-07-31,3.370647668838501,11.84
1307_TW,2000-09-04,2.547812461853028,11.74
1307_TW,2000-09-18,2.042215347290039,-11.97
1307_TW,2001-01-02,1.6357547044754028,10.74
1307_TW,2009-06-11,9.121905326843262,63.53
1308_TW,2000-09-18,2.424981117248535,-13.5
1308_TW,2000-10-02,1.82223916053772,-13.33
1308_TW,2000-10-09,2.0605313777923584,10.94
1308_TW,2000-11-20,1.43676495552063,-13.14
1308_TW,2001-01-02,1.647024393081665,14.08
1309_TW,2000-08-09,6.502690315246582,11.96
1309_TW,2000-09-18,4.654799461364746,-12.72
1309_TW,2000-10-02,4.02324914932251,-12.69
1309_TW,2001-01-02,3.508643627166748,13.64
1309_TW,2002-01-04,4.116810321807861,13.55
1310_TW,2000-01-17,17.59449005126953,13.27
1310_TW,2000-09-04,12.540322303771973,13.04
1310_TW,2000-10-02,8.904367446899414,-13.04
1310_TW,2001-01-02,8.459149360656738,14.0
1310_TW,2001-09-25,5.036661624908447,-12.96
1310_TW,2002-01-04,8.401582717895508,13.95
1310_TW,2009-04-02,7.096992492675781,14.15
1312_TW,2000-01-17,14.564130783081056,14.04
1312_TW,2000-09-04,11.986321449279783,13.37
1312_TW,2000-09-18,10.233609199523926,-11.71
1312_TW,2000-10-02,8.169925689697266,-12.95
1312_TW,2001-01-02,6.106237411499023,13.68
1312_TW,2002-01-04,4.617640018463135,13.77
1312_TW,2009-04-02,4.741169452667236,11.17
1313_TW,2000-07-21,3.416204929351806,11.78
1313_TW,2000-09-04,2.735485076904297,14.21
1313_TW,2000-09-18,2.3447020053863525,-13.08
1313_TW,2000-10-02,1.966522455215454,-12.36
1313_TW,2000-11-20,1.0588985681533811,-13.22
1313_TW,2001-01-02,1.4622864723205566,13.73
1313_TW,2002-08-26,3.664370536804199,12.3
1313_TW,2005-12-27,3.9207279682159424,13.76
1314_TW,2000-09-18,4.148630142211914,-12.85
1314_TW,2000-11-20,2.1913275718688965,-13.26
1315_TW,2009-04-02,12.799177169799805,14.09
1315_TW,2011-08-02,31.68671226501465,14.45
1316_TW,2000-01-17,19.51766586303711,10.98
1316_TW,2000-02-21,30.49635124206543,13.64
1316_TW,2000-04-10,51.23387145996094,14.03
1316_TW,2000-07-17,23.38053703308105,13.86
1316_TW,2000-09-18,10.368759155273438,-12.82
1316_TW,2000-10-02,7.522432804107666,-12.94
1316_TW,2000-10-09,9.413206100463867,13.2
1316_TW,2000-11-20,5.184379577636719,-13.27
1316_TW,2002-02-01,6.119600772857666,14.02
1316_TW,2012-02-06,23.17722511291504,12.87
1319_TW,2000-09-18,5.456267833709717,-11.29
1321_TW,2002-02-01,6.494689464569092,13.94
1321_TW,2009-04-02,12.514423370361328,12.61
1323_TW,2000-04-17,2.189329147338867,-12.34
1323_TW,2001-04-27,2.1832430362701416,13.84
1324_TW,2000-04-05,8.938950538635254,14.36
1324_TW,2000-09-14,6.908820629119873,13.36
1324_TW,2001-08-22,4.187620162963867,15.25
