K線型態,漲跌幅等級,振幅等級,T+1,T+2,T+3,T+4,T+5,出現次數
02.T字線,06.0~2%,2.5~10%,34.15,26.83,36.59,26.83,48.78,41
04.十字線,04.4~6%,3.10~15%,46.34,46.34,46.34,43.9,51.22,41
02.T字線,05.2~4%,2.5~10%,36.59,36.59,43.9,41.46,41.46,41
08.長上影線紅K,13.<-10%,1.<5%,82.5,87.5,92.5,95.0,95.0,40
12.長上影線綠K,13.<-10%,2.5~10%,48.72,56.41,69.23,66.67,51.28,39
12.長上影線綠K,09.-4~-2%,4.>15%,35.9,38.46,43.59,46.15,53.85,39
10.長下影線綠K,01.>10%,1.<5%,23.08,20.51,30.77,30.77,20.51,39
11.綠K,03.6~8%,1.<5%,50.0,52.63,52.63,47.37,52.63,38
04.十字線,12.-10~-8%,2.5~10%,44.74,47.37,60.53,57.89,63.16,38
08.長上影線紅K,01.>10%,1.<5%,26.32,26.32,34.21,34.21,36.84,38
08.長上影線紅K,02.8~10%,1.<5%,18.92,24.32,37.84,37.84,35.14,37
04.十字線,10.-6~-4%,3.10~15%,55.56,58.33,55.56,52.78,63.89,36
07.紅K,10.-6~-4%,1.<5%,63.89,58.33,52.78,61.11,61.11,36
05.實體紅K(大陽線),09.-4~-2%,3.10~15%,38.24,47.06,47.06,52.94,50.0,34
04.十字線,13.<-10%,3.10~15%,44.12,58.82,58.82,61.76,61.76,34
12.長上影線綠K,03.6~8%,2.5~10%,50.0,56.25,53.12,56.25,56.25,33
04.十字線,12.-10~-8%,1.<5%,37.5,43.75,59.38,62.5,71.88,32
04.十字線,09.-4~-2%,3.10~15%,41.94,32.26,45.16,48.39,51.61,31
12.長上影線綠K,11.-8~-6%,4.>15%,48.39,54.84,58.06,58.06,41.94,31
11.綠K,10.-6~-4%,4.>15%,45.16,45.16,45.16,41.94,45.16,31
09.實體綠K(大陰線),08.-2~0%,4.>15%,16.13,32.26,35.48,32.26,45.16,31
12.長上影線綠K,02.8~10%,1.<5%,26.67,23.33,40.0,43.33,43.33,30
11.綠K,12.-10~-8%,1.<5%,60.0,46.67,50.0,46.67,53.33,30
07.紅K,10.-6~-4%,2.5~10%,37.93,44.83,31.03,41.38,44.83,29
10.長下影線綠K,13.<-10%,1.<5%,72.41,82.76,79.31,86.21,82.76,29
12.長上影線綠K,12.-10~-8%,4.>15%,46.43,39.29,42.86,46.43,46.43,28
06.長下影線紅K,01.>10%,3.10~15%,60.71,46.43,50.0,50.0,32.14,28
05.實體紅K(大陽線),04.4~6%,4.>15%,32.14,42.86,42.86,51.85,55.56,28
06.長下影線紅K,08.-2~0%,3.10~15%,53.57,42.86,46.43,46.43,39.29,28
11.綠K,11.-8~-6%,3.10~15%,60.71,71.43,60.71,53.57,64.29,28
07.紅K,02.8~10%,1.<5%,35.71,32.14,35.71,32.14,28.57,28
03.倒T字線,05.2~4%,2.5~10%,25.93,22.22,40.74,44.44,44.44,27
04.十字線,01.>10%,1.<5%,33.33,29.63,33.33,29.63,33.33,27
08.長上影線紅K,02.8~10%,2.5~10%,40.74,40.74,44.44,44.44,51.85,27
11.綠K,06.0~2%,3.10~15%,34.62,53.85,42.31,42.31,46.15,26
12.長上影線綠K,05.2~4%,3.10~15%,52.0,36.0,48.0,40.0,48.0,25
04.十字線,07.0%,3.10~15%,41.67,50.0,41.67,41.67,37.5,24
02.T字線,11.-8~-6%,1.<5%,54.17,37.5,50.0,33.33,41.67,24
06.長下影線紅K,02.8~10%,4.>15%,58.33,41.67,25.0,26.09,39.13,24
08.長上影線紅K,13.<-10%,2.5~10%,30.43,47.83,52.17,65.22,52.17,23
12.長上影線綠K,02.8~10%,2.5~10%,26.09,34.78,34.78,26.09,26.09,23
02.T字線,02.8~10%,3.10~15%,69.57,47.83,47.83,43.48,39.13,23
09.實體綠K(大陰線),02.8~10%,2.5~10%,22.73,27.27,31.82,36.36,45.45,22
04.十字線,08.-2~0%,3.10~15%,28.57,33.33,28.57,33.33,33.33,21
09.實體綠K(大陰線),01.>10%,2.5~10%,42.86,42.86,23.81,23.81,23.81,21
10.長下影線綠K,02.8~10%,3.10~15%,45.0,45.0,55.0,55.0,50.0,20
08.長上影線紅K,03.6~8%,3.10~15%,45.0,25.0,25.0,30.0,40.0,20
07.紅K,01.>10%,2.5~10%,40.0,45.0,40.0,45.0,50.0,20
07.紅K,11.-8~-6%,1.<5%,35.0,55.0,50.0,55.0,60.0,20
05.實體紅K(大陽線),05.2~4%,4.>15%,25.0,35.0,35.0,45.0,50.0,20
05.實體紅K(大陽線),06.0~2%,4.>15%,30.0,30.0,45.0,45.0,55.0,20
07.紅K,02.8~10%,3.10~15%,42.11,26.32,31.58,31.58,26.32,19
07.紅K,07.0%,2.5~10%,31.58,26.32,26.32,36.84,42.11,19
04.十字線,02.8~10%,1.<5%,38.89,22.22,16.67,16.67,27.78,19
06.長下影線紅K,04.4~6%,4.>15%,36.84,31.58,36.84,36.84,42.11,19
10.長下影線綠K,05.2~4%,4.>15%,10.53,26.32,26.32,31.58,42.11,19
05.實體紅K(大陽線),10.-6~-4%,3.10~15%,26.32,36.84,47.37,47.37,42.11,19
10.長下影線綠K,13.<-10%,2.5~10%,42.11,47.37,42.11,31.58,42.11,19
11.綠K,11.-8~-6%,4.>15%,31.58,36.84,31.58,26.32,15.79,19
06.長下影線紅K,01.>10%,4.>15%,44.44,38.89,38.89,33.33,55.56,18
08.長上影線紅K,01.>10%,4.>15%,41.18,52.94,52.94,47.06,29.41,17
07.紅K,11.-8~-6%,2.5~10%,41.18,52.94,58.82,58.82,58.82,17
10.長下影線綠K,06.0~2%,4.>15%,17.65,11.76,17.65,23.53,23.53,17
10.長下影線綠K,08.-2~0%,4.>15%,35.29,29.41,41.18,52.94,41.18,17
06.長下影線紅K,13.<-10%,1.<5%,81.25,87.5,75.0,75.0,75.0,16
04.十字線,02.8~10%,4.>15%,43.75,50.0,50.0,43.75,31.25,16
12.長上影線綠K,13.<-10%,4.>15%,53.33,40.0,40.0,40.0,33.33,15
11.綠K,09.-4~-2%,4.>15%,46.67,40.0,46.67,53.33,53.33,15
03.倒T字線,13.<-10%,3.10~15%,53.33,46.67,40.0,46.67,46.67,15
10.長下影線綠K,04.4~6%,4.>15%,6.67,13.33,26.67,33.33,20.0,15
06.長下影線紅K,03.6~8%,4.>15%,46.67,40.0,40.0,40.0,33.33,15
08.長上影線紅K,06.0~2%,4.>15%,46.67,53.33,53.33,46.67,46.67,15
06.長下影線紅K,12.-10~-8%,1.<5%,60.0,73.33,73.33,73.33,93.33,15
12.長上影線綠K,01.>10%,1.<5%,26.67,33.33,33.33,33.33,33.33,15
06.長下影線紅K,11.-8~-6%,2.5~10%,33.33,46.67,33.33,46.67,33.33,15
08.長上影線紅K,05.2~4%,4.>15%,46.67,46.67,40.0,33.33,53.33,15
05.實體紅K(大陽線),12.-10~-8%,2.5~10%,20.0,40.0,40.0,46.67,53.33,15
10.長下影線綠K,01.>10%,3.10~15%,42.86,42.86,28.57,42.86,35.71,14
06.長下影線紅K,07.0%,3.10~15%,7.14,35.71,42.86,50.0,42.86,14
06.長下影線紅K,05.2~4%,4.>15%,42.86,42.86,57.14,64.29,57.14,14
03.倒T字線,12.-10~-8%,3.10~15%,42.86,57.14,42.86,57.14,57.14,14
02.T字線,02.8~10%,4.>15%,38.46,46.15,38.46,46.15,23.08,13
10.長下影線綠K,12.-10~-8%,2.5~10%,23.08,15.38,15.38,23.08,30.77,13
04.十字線,13.<-10%,1.<5%,76.92,84.62,84.62,84.62,84.62,13
03.倒T字線,13.<-10%,2.5~10%,41.67,25.0,41.67,41.67,50.0,12
10.長下影線綠K,03.6~8%,4.>15%,16.67,16.67,16.67,25.0,16.67,12
08.長上影線紅K,08.-2~0%,4.>15%,25.0,33.33,16.67,16.67,25.0,12
06.長下影線紅K,06.0~2%,4.>15%,41.67,66.67,58.33,66.67,58.33,12
08.長上影線紅K,09.-4~-2%,4.>15%,58.33,41.67,58.33,50.0,33.33,12
09.實體綠K(大陰線),06.0~2%,4.>15%,33.33,33.33,58.33,50.0,41.67,12
07.紅K,06.0~2%,3.10~15%,54.55,63.64,45.45,54.55,54.55,11
04.十字線,12.-10~-8%,4.>15%,36.36,27.27,45.45,63.64,72.73,11
10.長下影線綠K,11.-8~-6%,4.>15%,54.55,63.64,63.64,63.64,72.73,11
04.十字線,11.-8~-6%,4.>15%,27.27,54.55,36.36,45.45,36.36,11
07.紅K,12.-10~-8%,1.<5%,45.45,72.73,81.82,72.73,72.73,11
11.綠K,13.<-10%,2.5~10%,63.64,72.73,72.73,63.64,63.64,11
10.長下影線綠K,13.<-10%,4.>15%,54.55,27.27,36.36,45.45,36.36,11
08.長上影線紅K,02.8~10%,3.10~15%,45.45,54.55,63.64,54.55,54.55,11
10.長下影線綠K,09.-4~-2%,4.>15%,45.45,45.45,54.55,27.27,36.36,11
08.長上影線紅K,12.-10~-8%,3.10~15%,60.0,80.0,80.0,90.0,80.0,10
09.實體綠K(大陰線),07.0%,4.>15%,50.0,60.0,50.0,50.0,60.0,10
06.長下影線紅K,10.-6~-4%,3.10~15%,50.0,40.0,40.0,60.0,30.0,10
11.綠K,07.0%,3.10~15%,40.0,50.0,40.0,50.0,40.0,10
05.實體紅K(大陽線),08.-2~0%,4.>15%,20.0,10.0,20.0,10.0,20.0,10
08.長上影線紅K,02.8~10%,4.>15%,20.0,20.0,40.0,30.0,30.0,10
11.綠K,13.<-10%,1.<5%,100.0,90.0,100.0,100.0,90.0,10
11.綠K,02.8~10%,2.5~10%,50.0,50.0,50.0,50.0,90.0,10
04.十字線,13.<-10%,2.5~10%,33.33,33.33,33.33,33.33,33.33,9
10.長下影線綠K,11.-8~-6%,3.10~15%,33.33,55.56,66.67,66.67,55.56,9
03.倒T字線,10.-6~-4%,3.10~15%,44.44,44.44,44.44,44.44,44.44,9
11.綠K,05.2~4%,3.10~15%,33.33,50.0,62.5,50.0,50.0,9
03.倒T字線,03.6~8%,1.<5%,55.56,44.44,55.56,44.44,55.56,9
12.長上影線綠K,08.-2~0%,4.>15%,55.56,66.67,77.78,88.89,88.89,9
02.T字線,09.-4~-2%,2.5~10%,22.22,44.44,77.78,77.78,66.67,9
11.綠K,12.-10~-8%,3.10~15%,55.56,55.56,55.56,77.78,77.78,9
12.長上影線綠K,01.>10%,2.5~10%,33.33,66.67,55.56,55.56,55.56,9
04.十字線,10.-6~-4%,4.>15%,55.56,44.44,44.44,44.44,44.44,9
08.長上影線紅K,11.-8~-6%,4.>15%,55.56,44.44,66.67,77.78,66.67,9
04.十字線,06.0~2%,4.>15%,33.33,44.44,55.56,44.44,55.56,9
08.長上影線紅K,01.>10%,3.10~15%,37.5,37.5,62.5,75.0,62.5,8
10.長下影線綠K,10.-6~-4%,4.>15%,12.5,37.5,12.5,12.5,25.0,8
11.綠K,01.>10%,2.5~10%,25.0,37.5,37.5,37.5,37.5,8
06.長下影線紅K,09.-4~-2%,3.10~15%,50.0,12.5,12.5,12.5,12.5,8
03.倒T字線,13.<-10%,4.>15%,62.5,75.0,62.5,87.5,62.5,8
04.十字線,08.-2~0%,4.>15%,37.5,50.0,50.0,50.0,37.5,8
05.實體紅K(大陽線),09.-4~-2%,4.>15%,50.0,37.5,50.0,62.5,62.5,8
03.倒T字線,02.8~10%,1.<5%,25.0,12.5,25.0,25.0,50.0,8
10.長下影線綠K,07.0%,4.>15%,37.5,25.0,12.5,50.0,25.0,8
03.倒T字線,12.-10~-8%,4.>15%,25.0,37.5,25.0,37.5,50.0,8
07.紅K,01.>10%,1.<5%,12.5,25.0,50.0,12.5,37.5,8
07.紅K,07.0%,3.10~15%,42.86,57.14,42.86,57.14,57.14,7
05.實體紅K(大陽線),13.<-10%,3.10~15%,0.0,14.29,14.29,28.57,14.29,7
03.倒T字線,01.>10%,1.<5%,57.14,57.14,71.43,57.14,71.43,7
12.長上影線綠K,13.<-10%,3.10~15%,14.29,14.29,14.29,14.29,14.29,7
10.長下影線綠K,02.8~10%,4.>15%,14.29,14.29,28.57,14.29,14.29,7
02.T字線,12.-10~-8%,1.<5%,57.14,71.43,57.14,28.57,28.57,7
06.長下影線紅K,12.-10~-8%,2.5~10%,42.86,42.86,42.86,42.86,42.86,7
06.長下影線紅K,13.<-10%,2.5~10%,42.86,57.14,28.57,28.57,42.86,7
08.長上影線紅K,03.6~8%,4.>15%,42.86,28.57,42.86,42.86,14.29,7
11.綠K,01.>10%,1.<5%,28.57,28.57,28.57,42.86,42.86,7
07.紅K,01.>10%,3.10~15%,14.29,14.29,14.29,42.86,57.14,7
04.十字線,03.6~8%,4.>15%,42.86,28.57,42.86,42.86,42.86,7
08.長上影線紅K,10.-6~-4%,4.>15%,66.67,83.33,66.67,83.33,66.67,6
07.紅K,08.-2~0%,3.10~15%,66.67,66.67,66.67,66.67,50.0,6
03.倒T字線,09.-4~-2%,3.10~15%,66.67,50.0,50.0,50.0,50.0,6
05.實體紅K(大陽線),10.-6~-4%,4.>15%,0.0,16.67,16.67,16.67,16.67,6
08.長上影線紅K,04.4~6%,4.>15%,50.0,33.33,16.67,33.33,50.0,6
11.綠K,12.-10~-8%,4.>15%,50.0,50.0,66.67,50.0,66.67,6
11.綠K,08.-2~0%,4.>15%,16.67,16.67,33.33,16.67,16.67,6
10.長下影線綠K,13.<-10%,3.10~15%,50.0,33.33,50.0,50.0,50.0,6
05.實體紅K(大陽線),12.-10~-8%,3.10~15%,33.33,16.67,33.33,33.33,33.33,6
07.紅K,03.6~8%,4.>15%,33.33,50.0,50.0,50.0,50.0,6
05.實體紅K(大陽線),07.0%,4.>15%,16.67,33.33,16.67,16.67,0.0,6
09.實體綠K(大陰線),04.4~6%,3.10~15%,40.0,40.0,40.0,40.0,40.0,5
10.長下影線綠K,12.-10~-8%,4.>15%,20.0,20.0,40.0,40.0,20.0,5
04.十字線,05.2~4%,4.>15%,40.0,20.0,20.0,0.0,0.0,5
05.實體紅K(大陽線),11.-8~-6%,3.10~15%,40.0,0.0,20.0,20.0,20.0,5
07.紅K,04.4~6%,4.>15%,40.0,40.0,20.0,20.0,20.0,5
02.T字線,04.4~6%,3.10~15%,40.0,40.0,40.0,20.0,40.0,5
07.紅K,01.>10%,4.>15%,80.0,40.0,40.0,60.0,60.0,5
09.實體綠K(大陰線),04.4~6%,4.>15%,20.0,40.0,0.0,0.0,20.0,5
11.綠K,02.8~10%,1.<5%,80.0,60.0,80.0,60.0,80.0,5
06.長下影線紅K,13.<-10%,3.10~15%,20.0,20.0,20.0,20.0,20.0,5
06.長下影線紅K,08.-2~0%,4.>15%,75.0,50.0,75.0,50.0,75.0,4
02.T字線,13.<-10%,1.<5%,75.0,25.0,75.0,50.0,50.0,4
07.紅K,13.<-10%,3.10~15%,75.0,75.0,75.0,75.0,75.0,4
07.紅K,13.<-10%,4.>15%,50.0,25.0,25.0,25.0,25.0,4
12.長上影線綠K,01.>10%,3.10~15%,0.0,50.0,50.0,25.0,75.0,4
07.紅K,11.-8~-6%,3.10~15%,25.0,25.0,25.0,25.0,25.0,4
09.實體綠K(大陰線),02.8~10%,3.10~15%,0.0,0.0,0.0,0.0,0.0,4
09.實體綠K(大陰線),01.>10%,3.10~15%,50.0,50.0,50.0,25.0,50.0,4
07.紅K,05.2~4%,4.>15%,50.0,50.0,50.0,25.0,50.0,4
03.倒T字線,11.-8~-6%,4.>15%,25.0,25.0,25.0,25.0,25.0,4
08.長上影線紅K,13.<-10%,3.10~15%,0.0,25.0,0.0,0.0,50.0,4
05.實體紅K(大陽線),13.<-10%,4.>15%,25.0,50.0,50.0,25.0,25.0,4
04.十字線,09.-4~-2%,4.>15%,100.0,50.0,25.0,50.0,50.0,4
05.實體紅K(大陽線),11.-8~-6%,4.>15%,25.0,0.0,25.0,0.0,0.0,4
12.長上影線綠K,01.>10%,4.>15%,25.0,0.0,25.0,0.0,25.0,4
08.長上影線紅K,07.0%,4.>15%,75.0,75.0,75.0,75.0,75.0,4
07.紅K,13.<-10%,1.<5%,100.0,100.0,100.0,100.0,100.0,3
07.紅K,02.8~10%,4.>15%,100.0,100.0,100.0,66.67,66.67,3
11.綠K,13.<-10%,3.10~15%,0.0,33.33,66.67,66.67,66.67,3
12.長上影線綠K,04.4~6%,3.10~15%,66.67,33.33,66.67,33.33,33.33,3
12.長上影線綠K,06.0~2%,4.>15%,66.67,33.33,33.33,66.67,66.67,3
07.紅K,09.-4~-2%,3.10~15%,33.33,33.33,33.33,66.67,66.67,3
02.T字線,06.0~2%,3.10~15%,33.33,66.67,66.67,66.67,66.67,3
07.紅K,10.-6~-4%,3.10~15%,33.33,0.0,0.0,0.0,0.0,3
07.紅K,12.-10~-8%,2.5~10%,66.67,100.0,100.0,100.0,100.0,3
06.長下影線紅K,13.<-10%,4.>15%,33.33,33.33,33.33,0.0,0.0,3
07.紅K,13.<-10%,2.5~10%,66.67,66.67,66.67,66.67,66.67,3
11.綠K,13.<-10%,4.>15%,66.67,100.0,66.67,66.67,66.67,3
03.倒T字線,04.4~6%,2.5~10%,0.0,33.33,33.33,33.33,0.0,3
09.實體綠K(大陰線),01.>10%,4.>15%,33.33,66.67,66.67,66.67,66.67,3
08.長上影線紅K,13.<-10%,4.>15%,66.67,100.0,100.0,100.0,100.0,3
10.長下影線綠K,01.>10%,4.>15%,66.67,66.67,66.67,66.67,100.0,3
02.T字線,08.-2~0%,3.10~15%,33.33,33.33,0.0,0.0,33.33,3
03.倒T字線,08.-2~0%,3.10~15%,66.67,66.67,66.67,66.67,66.67,3
04.十字線,04.4~6%,4.>15%,33.33,66.67,33.33,0.0,33.33,3
07.紅K,09.-4~-2%,4.>15%,50.0,100.0,100.0,50.0,50.0,2
07.紅K,07.0%,4.>15%,50.0,0.0,0.0,0.0,0.0,2
11.綠K,04.4~6%,3.10~15%,50.0,50.0,0.0,0.0,50.0,2
12.長上影線綠K,03.6~8%,3.10~15%,0.0,0.0,100.0,50.0,50.0,2
11.綠K,06.0~2%,4.>15%,100.0,100.0,100.0,100.0,100.0,2
03.倒T字線,03.6~8%,2.5~10%,50.0,50.0,50.0,50.0,50.0,2
10.長下影線綠K,12.-10~-8%,3.10~15%,0.0,0.0,0.0,0.0,0.0,2
09.實體綠K(大陰線),03.6~8%,3.10~15%,0.0,0.0,50.0,50.0,50.0,2
09.實體綠K(大陰線),05.2~4%,4.>15%,50.0,50.0,50.0,50.0,0.0,2
06.長下影線紅K,12.-10~-8%,3.10~15%,50.0,0.0,0.0,50.0,50.0,2
06.長下影線紅K,11.-8~-6%,3.10~15%,50.0,0.0,0.0,0.0,50.0,2
03.倒T字線,02.8~10%,2.5~10%,0.0,100.0,0.0,0.0,0.0,1
07.紅K,06.0~2%,4.>15%,100.0,0.0,0.0,100.0,100.0,1
07.紅K,08.-2~0%,4.>15%,100.0,0.0,100.0,100.0,100.0,1
12.長上影線綠K,03.6~8%,4.>15%,100.0,0.0,100.0,0.0,0.0,1
02.T字線,06.0~2%,4.>15%,0.0,0.0,0.0,0.0,0.0,1
02.T字線,04.4~6%,4.>15%,0.0,100.0,100.0,100.0,100.0,1
02.T字線,05.2~4%,3.10~15%,0.0,0.0,100.0,0.0,0.0,1
02.T字線,03.6~8%,4.>15%,100.0,100.0,100.0,100.0,100.0,1
09.實體綠K(大陰線),03.6~8%,4.>15%,100.0,0.0,0.0,0.0,0.0,1
06.長下影線紅K,09.-4~-2%,4.>15%,0.0,0.0,0.0,0.0,0.0,1
05.實體紅K(大陽線),12.-10~-8%,4.>15%,0.0,0.0,0.0,0.0,0.0,1
06.長下影線紅K,07.0%,4.>15%,0.0,0.0,0.0,0.0,0.0,1
08.長上影線紅K,12.-10~-8%,4.>15%,0.0,100.0,100.0,100.0,100.0,1
04.十字線,07.0%,4.>15%,0.0,0.0,0.0,0.0,0.0,1
03.倒T字線,09.-4~-2%,4.>15%,100.0,0.0,0.0,0.0,0.0,1
09.實體綠K(大陰線),02.8~10%,4.>15%,0.0,100.0,0.0,100.0,0.0,1
11.綠K,01.>10%,3.10~15%,0.0,0.0,0.0,0.0,0.0,1
11.綠K,03.6~8%,4.>15%,0.0,0.0,0.0,0.0,0.0,1
11.綠K,03.6~8%,3.10~15%,0.0,0.0,0.0,0.0,0.0,1
06.長下影線紅K,10.-6~-4%,4.>15%,100.0,100.0,0.0,100.0,0.0,1
03.倒T字線,07.0%,3.10~15%,0.0,100.0,100.0,100.0,100.0,1
07.紅K,11.-8~-6%,4.>15%,0.0,0.0,100.0,100.0,100.0,1
07.紅K,12.-10~-8%,3.10~15%,0.0,0.0,0.0,0.0,0.0,1
02.T字線,11.-8~-6%,2.5~10%,0.0,0.0,0.0,0.0,0.0,1
02.T字線,10.-6~-4%,3.10~15%,100.0,100.0,100.0,100.0,100.0,1
02.T字線,10.-6~-4%,2.5~10%,0.0,0.0,0.0,0.0,0.0,1
02.T字線,07.0%,3.10~15%,0.0,0.0,0.0,0.0,0.0,1
