N日型態組合,N日累計漲跌幅等級,出現次數,T1_勝率,T2_勝率,T3_勝率,T4_勝率,T5_勝率
[十字線|10.-6~-4%] -> [十字線|05.2~4%] -> [綠K|08.-2~0%],09.-5~0%,2,50.0,0.0,0.0,50.0,50.0
[十字線|05.2~4%] -> [十字線|06.0~2%] -> [十字線|11.-8~-6%],11.-15~-10%,2,50.0,50.0,50.0,50.0,50.0
[綠K|09.-4~-2%] -> [紅K|08.-2~0%] -> [紅K|11.-8~-6%],13.-25~-20%,8,50.0,75.0,62.5,62.5,50.0
[十字線|06.0~2%] -> [紅K|09.-4~-2%] -> [十字線|06.0~2%],10.-10~-5%,4,50.0,75.0,75.0,75.0,50.0
[十字線|06.0~2%] -> [紅K|09.-4~-2%] -> [十字線|09.-4~-2%],12.-20~-15%,2,50.0,100.0,0.0,50.0,0.0
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [十字線|05.2~4%],08.0%,2,50.0,100.0,100.0,100.0,100.0
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [十字線|09.-4~-2%],12.-20~-15%,2,50.0,100.0,100.0,50.0,0.0
[十字線|02.8~10%] -> [十字線|08.-2~0%] -> [綠K|06.0~2%],02.25~30%,2,50.0,50.0,100.0,100.0,100.0
[十字線|02.8~10%] -> [十字線|09.-4~-2%] -> [紅K|11.-8~-6%],09.-5~0%,2,50.0,0.0,50.0,0.0,100.0
[綠K|13.<-10%] -> [十字線|01.>10%] -> [十字線|13.<-10%],15.<-30%,4,50.0,25.0,50.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|08.-2~0%] -> [紅K|06.0~2%],02.25~30%,4,50.0,75.0,50.0,25.0,50.0
[十字線|02.8~10%] -> [十字線|08.-2~0%] -> [紅K|08.-2~0%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[紅K|08.-2~0%] -> [紅K|11.-8~-6%] -> [十字線|05.2~4%],11.-15~-10%,2,50.0,0.0,0.0,50.0,50.0
[紅K|04.4~6%] -> [十字線|10.-6~-4%] -> [綠K|12.-10~-8%],13.-25~-20%,2,50.0,0.0,50.0,50.0,0.0
[紅K|08.-2~0%] -> [紅K|11.-8~-6%] -> [十字線|08.-2~0%],12.-20~-15%,2,50.0,50.0,0.0,0.0,0.0
[綠K|07.0%] -> [綠K|13.<-10%] -> [紅K|09.-4~-2%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[綠K|05.2~4%] -> [十字線|10.-6~-4%] -> [綠K|07.0%],10.-10~-5%,2,50.0,50.0,50.0,50.0,50.0
[綠K|05.2~4%] -> [十字線|10.-6~-4%] -> [綠K|08.-2~0%],09.-5~0%,2,50.0,100.0,100.0,50.0,50.0
[綠K|05.2~4%] -> [十字線|10.-6~-4%] -> [綠K|09.-4~-2%],10.-10~-5%,2,50.0,0.0,0.0,0.0,50.0
[綠K|05.2~4%] -> [十字線|10.-6~-4%] -> [綠K|09.-4~-2%],11.-15~-10%,2,50.0,50.0,50.0,50.0,50.0
[綠K|03.6~8%] -> [紅K|03.6~8%] -> [綠K|04.4~6%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|09.-4~-2%] -> [十字線|09.-4~-2%],05.10~154%,6,50.0,16.67,33.33,33.33,50.0
[十字線|02.8~10%] -> [十字線|09.-4~-2%] -> [十字線|09.-4~-2%],06.5~10%,6,50.0,33.33,33.33,50.0,50.0
[十字線|02.8~10%] -> [十字線|09.-4~-2%] -> [十字線|10.-6~-4%],09.-5~0%,2,50.0,100.0,100.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|08.-2~0%] -> [十字線|04.4~6%],02.25~30%,8,50.0,50.0,37.5,50.0,37.5
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [紅K|03.6~8%],08.0%,6,50.0,50.0,33.33,50.0,50.0
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [紅K|04.4~6%],10.-10~-5%,4,50.0,50.0,25.0,25.0,25.0
[十字線|05.2~4%] -> [十字線|06.0~2%] -> [紅K|01.>10%],02.25~30%,2,50.0,50.0,50.0,50.0,0.0
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [紅K|03.6~8%],05.10~154%,6,50.0,50.0,50.0,83.33,83.33
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [紅K|05.2~4%],08.0%,2,50.0,0.0,0.0,0.0,0.0
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [紅K|05.2~4%],09.-5~0%,6,50.0,16.67,16.67,16.67,16.67
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [紅K|08.-2~0%],11.-15~-10%,16,50.0,56.25,50.0,50.0,43.75
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [紅K|11.-8~-6%],15.<-30%,2,50.0,50.0,50.0,100.0,100.0
[綠K|07.0%] -> [綠K|13.<-10%] -> [綠K|06.0~2%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|07.0%] -> [綠K|12.-10~-8%] -> [紅K|08.-2~0%],15.<-30%,8,50.0,50.0,50.0,50.0,50.0
[紅K|06.0~2%] -> [綠K|05.2~4%] -> [紅K|09.-4~-2%],08.0%,2,50.0,50.0,50.0,50.0,50.0
[十字線|05.2~4%] -> [十字線|06.0~2%] -> [十字線|01.>10%],01.>30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|07.0%] -> [綠K|12.-10~-8%],08.0%,2,50.0,0.0,50.0,100.0,100.0
[紅K|12.-10~-8%] -> [綠K|12.-10~-8%] -> [紅K|03.6~8%],15.<-30%,2,50.0,50.0,50.0,50.0,100.0
[紅K|12.-10~-8%] -> [綠K|12.-10~-8%] -> [紅K|04.4~6%],15.<-30%,2,50.0,50.0,50.0,50.0,0.0
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [綠K|08.-2~0%],11.-15~-10%,2,50.0,100.0,100.0,100.0,100.0
[紅K|04.4~6%] -> [十字線|12.-10~-8%] -> [紅K|12.-10~-8%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[紅K|04.4~6%] -> [十字線|12.-10~-8%] -> [綠K|06.0~2%],10.-10~-5%,2,50.0,50.0,50.0,100.0,100.0
[紅K|04.4~6%] -> [十字線|12.-10~-8%] -> [綠K|08.-2~0%],12.-20~-15%,2,50.0,50.0,0.0,50.0,0.0
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [十字線|05.2~4%],09.-5~0%,2,50.0,100.0,100.0,100.0,50.0
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [十字線|05.2~4%],11.-15~-10%,2,50.0,50.0,50.0,50.0,50.0
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [十字線|07.0%],12.-20~-15%,2,50.0,50.0,50.0,50.0,50.0
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [紅K|09.-4~-2%],12.-20~-15%,4,50.0,50.0,75.0,75.0,75.0
[紅K|04.4~6%] -> [十字線|11.-8~-6%] -> [綠K|05.2~4%],06.5~10%,2,50.0,0.0,50.0,50.0,50.0
[紅K|04.4~6%] -> [十字線|12.-10~-8%] -> [紅K|06.0~2%],10.-10~-5%,2,50.0,50.0,50.0,100.0,100.0
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [十字線|10.-6~-4%],15.<-30%,2,50.0,0.0,0.0,50.0,50.0
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [十字線|13.<-10%],15.<-30%,2,50.0,50.0,50.0,0.0,50.0
[紅K|08.-2~0%] -> [紅K|10.-6~-4%] -> [紅K|02.8~10%],05.10~154%,2,50.0,50.0,0.0,50.0,100.0
[十字線|06.0~2%] -> [紅K|09.-4~-2%] -> [紅K|04.4~6%],04.15~20%,2,50.0,50.0,50.0,0.0,50.0
[十字線|06.0~2%] -> [紅K|09.-4~-2%] -> [紅K|04.4~6%],06.5~10%,8,50.0,50.0,50.0,37.5,37.5
[十字線|13.<-10%] -> [十字線|08.-2~0%] -> [十字線|06.0~2%],15.<-30%,14,50.0,50.0,57.14,57.14,57.14
[十字線|11.-8~-6%] -> [十字線|06.0~2%] -> [紅K|03.6~8%],08.0%,2,50.0,0.0,100.0,100.0,100.0
[綠K|09.-4~-2%] -> [紅K|08.-2~0%] -> [十字線|01.>10%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|11.-8~-6%] -> [十字線|06.0~2%] -> [紅K|04.4~6%],06.5~10%,2,50.0,50.0,100.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|09.-4~-2%] -> [十字線|03.6~8%],02.25~30%,4,50.0,25.0,0.0,0.0,25.0
[十字線|02.8~10%] -> [十字線|08.-2~0%] -> [十字線|11.-8~-6%],09.-5~0%,2,50.0,50.0,0.0,0.0,50.0
[十字線|07.0%] -> [紅K|08.-2~0%] -> [紅K|03.6~8%],03.20~25%,34,50.0,32.35,41.18,44.12,38.24
[綠K|08.-2~0%] -> [紅K|06.0~2%] -> [綠K|13.<-10%],13.-25~-20%,6,50.0,66.67,83.33,66.67,83.33
[綠K|08.-2~0%] -> [紅K|07.0%] -> [十字線|02.8~10%],02.25~30%,8,50.0,50.0,37.5,37.5,37.5
[十字線|07.0%] -> [綠K|12.-10~-8%] -> [紅K|10.-6~-4%],15.<-30%,4,50.0,50.0,50.0,25.0,25.0
[十字線|07.0%] -> [綠K|13.<-10%] -> [紅K|02.8~10%],10.-10~-5%,2,50.0,0.0,0.0,0.0,0.0
[十字線|07.0%] -> [紅K|08.-2~0%] -> [紅K|07.0%],00.未知,2,50.0,50.0,50.0,50.0,50.0
[紅K|06.0~2%] -> [綠K|05.2~4%] -> [紅K|12.-10~-8%],12.-20~-15%,2,50.0,50.0,50.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|08.-2~0%] -> [紅K|01.>10%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[綠K|06.0~2%] -> [紅K|08.-2~0%] -> [紅K|10.-6~-4%],11.-15~-10%,24,50.0,58.33,45.83,45.83,54.17
[紅K|04.4~6%] -> [十字線|12.-10~-8%] -> [紅K|04.4~6%],09.-5~0%,2,50.0,50.0,50.0,50.0,100.0
[紅K|07.0%] -> [紅K|10.-6~-4%] -> [綠K|07.0%],11.-15~-10%,10,50.0,50.0,40.0,40.0,60.0
[紅K|07.0%] -> [紅K|10.-6~-4%] -> [綠K|08.-2~0%],11.-15~-10%,10,50.0,40.0,50.0,30.0,60.0
[十字線|07.0%] -> [十字線|02.8~10%] -> [綠K|10.-6~-4%],04.15~20%,2,50.0,0.0,50.0,50.0,50.0
[綠K|13.<-10%] -> [十字線|02.8~10%] -> [紅K|04.4~6%],05.10~154%,2,50.0,100.0,100.0,100.0,100.0
[綠K|13.<-10%] -> [十字線|02.8~10%] -> [紅K|01.>10%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|07.0%] -> [十字線|02.8~10%] -> [綠K|10.-6~-4%],05.10~154%,4,50.0,50.0,50.0,75.0,50.0
[十字線|02.8~10%] -> [十字線|08.-2~0%] -> [十字線|06.0~2%],02.25~30%,20,50.0,50.0,50.0,50.0,55.0
[十字線|10.-6~-4%] -> [十字線|05.2~4%] -> [綠K|11.-8~-6%],12.-20~-15%,2,50.0,50.0,50.0,50.0,50.0
[十字線|10.-6~-4%] -> [十字線|06.0~2%] -> [十字線|01.>10%],02.25~30%,2,50.0,0.0,0.0,0.0,0.0
[綠K|05.2~4%] -> [十字線|11.-8~-6%] -> [十字線|08.-2~0%],11.-15~-10%,2,50.0,0.0,50.0,0.0,0.0
[十字線|06.0~2%] -> [紅K|09.-4~-2%] -> [紅K|10.-6~-4%],12.-20~-15%,4,50.0,75.0,75.0,75.0,100.0
[綠K|09.-4~-2%] -> [紅K|08.-2~0%] -> [十字線|09.-4~-2%],13.-25~-20%,4,50.0,50.0,25.0,50.0,50.0
[十字線|07.0%] -> [十字線|02.8~10%] -> [綠K|11.-8~-6%],06.5~10%,2,50.0,50.0,50.0,50.0,50.0
[十字線|06.0~2%] -> [紅K|09.-4~-2%] -> [紅K|03.6~8%],05.10~154%,2,50.0,100.0,0.0,0.0,0.0
[綠K|08.-2~0%] -> [十字線|02.8~10%] -> [十字線|08.-2~0%],04.15~20%,2,50.0,0.0,0.0,0.0,50.0
[十字線|07.0%] -> [十字線|03.6~8%] -> [十字線|01.>10%],00.未知,2,50.0,50.0,50.0,50.0,50.0
[十字線|11.-8~-6%] -> [紅K|09.-4~-2%] -> [紅K|04.4~6%],12.-20~-15%,2,50.0,50.0,50.0,100.0,50.0
[十字線|11.-8~-6%] -> [紅K|09.-4~-2%] -> [紅K|05.2~4%],11.-15~-10%,4,50.0,100.0,100.0,75.0,100.0
[綠K|03.6~8%] -> [紅K|04.4~6%] -> [紅K|03.6~8%],02.25~30%,12,50.0,41.67,50.0,33.33,33.33
[十字線|06.0~2%] -> [十字線|01.>10%] -> [紅K|05.2~4%],02.25~30%,2,50.0,0.0,0.0,0.0,0.0
[十字線|09.-4~-2%] -> [十字線|03.6~8%] -> [十字線|02.8~10%],02.25~30%,4,50.0,75.0,25.0,25.0,25.0
[綠K|06.0~2%] -> [紅K|08.-2~0%] -> [十字線|08.-2~0%],10.-10~-5%,26,50.0,65.38,50.0,42.31,42.31
[綠K|10.-6~-4%] -> [十字線|06.0~2%] -> [綠K|10.-6~-4%],15.<-30%,6,50.0,66.67,66.67,66.67,83.33
[綠K|10.-6~-4%] -> [十字線|07.0%] -> [十字線|02.8~10%],06.5~10%,2,50.0,50.0,100.0,100.0,100.0
[十字線|06.0~2%] -> [十字線|01.>10%] -> [十字線|11.-8~-6%],03.20~25%,2,50.0,50.0,50.0,0.0,0.0
[十字線|06.0~2%] -> [十字線|01.>10%] -> [十字線|12.-10~-8%],02.25~30%,2,50.0,0.0,50.0,0.0,0.0
[十字線|11.-8~-6%] -> [紅K|09.-4~-2%] -> [十字線|08.-2~0%],15.<-30%,2,50.0,50.0,50.0,50.0,0.0
[綠K|03.6~8%] -> [紅K|04.4~6%] -> [紅K|09.-4~-2%],03.20~25%,2,50.0,100.0,100.0,50.0,50.0
[綠K|08.-2~0%] -> [十字線|03.6~8%] -> [紅K|08.-2~0%],04.15~20%,2,50.0,50.0,0.0,0.0,0.0
[紅K|05.2~4%] -> [綠K|01.>10%] -> [綠K|10.-6~-4%],01.>30%,2,50.0,50.0,50.0,50.0,0.0
[紅K|04.4~6%] -> [紅K|01.>10%] -> [十字線|09.-4~-2%],02.25~30%,2,50.0,50.0,100.0,100.0,100.0
[紅K|07.0%] -> [紅K|11.-8~-6%] -> [十字線|03.6~8%],06.5~10%,2,50.0,50.0,0.0,0.0,0.0
[紅K|07.0%] -> [紅K|11.-8~-6%] -> [十字線|06.0~2%],11.-15~-10%,2,50.0,50.0,50.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|07.0%] -> [十字線|11.-8~-6%],06.5~10%,4,50.0,50.0,75.0,75.0,75.0
[綠K|13.<-10%] -> [十字線|04.4~6%] -> [紅K|09.-4~-2%],13.-25~-20%,2,50.0,50.0,50.0,50.0,100.0
[綠K|13.<-10%] -> [十字線|02.8~10%] -> [紅K|06.0~2%],08.0%,2,50.0,100.0,50.0,50.0,50.0
[綠K|13.<-10%] -> [十字線|05.2~4%] -> [綠K|10.-6~-4%],15.<-30%,2,50.0,50.0,100.0,100.0,100.0
[綠K|13.<-10%] -> [十字線|06.0~2%] -> [十字線|08.-2~0%],15.<-30%,6,50.0,33.33,50.0,50.0,50.0
[紅K|07.0%] -> [紅K|11.-8~-6%] -> [紅K|03.6~8%],09.-5~0%,2,50.0,50.0,0.0,50.0,50.0
[紅K|05.2~4%] -> [十字線|05.2~4%] -> [十字線|09.-4~-2%],04.15~20%,2,50.0,100.0,100.0,100.0,100.0
[紅K|08.-2~0%] -> [紅K|09.-4~-2%] -> [十字線|11.-8~-6%],13.-25~-20%,6,50.0,50.0,50.0,33.33,33.33
[紅K|12.-10~-8%] -> [綠K|11.-8~-6%] -> [綠K|12.-10~-8%],15.<-30%,10,50.0,40.0,30.0,40.0,50.0
[綠K|13.<-10%] -> [十字線|02.8~10%] -> [綠K|10.-6~-4%],15.<-30%,2,50.0,100.0,0.0,100.0,100.0
[十字線|02.8~10%] -> [十字線|07.0%] -> [十字線|09.-4~-2%],03.20~25%,2,50.0,100.0,100.0,0.0,50.0
[紅K|04.4~6%] -> [十字線|12.-10~-8%] -> [紅K|03.6~8%],06.5~10%,2,50.0,50.0,50.0,50.0,50.0
[綠K|10.-6~-4%] -> [綠K|10.-6~-4%] -> [十字線|02.8~10%],08.0%,2,50.0,100.0,100.0,100.0,100.0
[紅K|06.0~2%] -> [十字線|08.-2~0%] -> [十字線|03.6~8%],04.15~20%,4,50.0,50.0,50.0,25.0,50.0
[紅K|06.0~2%] -> [十字線|08.-2~0%] -> [十字線|04.4~6%],03.20~25%,2,50.0,50.0,50.0,50.0,50.0
[紅K|06.0~2%] -> [紅K|01.>10%] -> [紅K|11.-8~-6%],03.20~25%,2,50.0,100.0,100.0,100.0,100.0
[紅K|04.4~6%] -> [十字線|13.<-10%] -> [十字線|11.-8~-6%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[紅K|04.4~6%] -> [紅K|01.>10%] -> [紅K|11.-8~-6%],03.20~25%,2,50.0,100.0,100.0,100.0,100.0
[十字線|13.<-10%] -> [十字線|09.-4~-2%] -> [十字線|12.-10~-8%],15.<-30%,2,50.0,50.0,0.0,0.0,0.0
[紅K|08.-2~0%] -> [紅K|09.-4~-2%] -> [十字線|02.8~10%],03.20~25%,2,50.0,50.0,50.0,50.0,50.0
[紅K|08.-2~0%] -> [紅K|09.-4~-2%] -> [十字線|04.4~6%],05.10~154%,2,50.0,100.0,100.0,100.0,100.0
[紅K|08.-2~0%] -> [紅K|09.-4~-2%] -> [紅K|01.>10%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|07.0%] -> [紅K|03.6~8%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|02.8~10%] -> [十字線|07.0%] -> [紅K|06.0~2%],02.25~30%,2,50.0,0.0,0.0,0.0,0.0
[綠K|13.<-10%] -> [十字線|04.4~6%] -> [十字線|11.-8~-6%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[綠K|13.<-10%] -> [十字線|06.0~2%] -> [綠K|10.-6~-4%],15.<-30%,4,50.0,75.0,50.0,75.0,75.0
[十字線|02.8~10%] -> [十字線|06.0~2%] -> [十字線|11.-8~-6%],05.10~154%,2,50.0,0.0,50.0,50.0,50.0
[紅K|08.-2~0%] -> [紅K|09.-4~-2%] -> [紅K|01.>10%],03.20~25%,2,50.0,50.0,0.0,0.0,0.0
[紅K|08.-2~0%] -> [紅K|09.-4~-2%] -> [紅K|02.8~10%],03.20~25%,4,50.0,50.0,50.0,25.0,25.0
[十字線|13.<-10%] -> [十字線|11.-8~-6%] -> [十字線|03.6~8%],15.<-30%,8,50.0,50.0,75.0,75.0,87.5
[綠K|03.6~8%] -> [紅K|05.2~4%] -> [紅K|09.-4~-2%],04.15~20%,2,50.0,50.0,50.0,50.0,50.0
[十字線|07.0%] -> [十字線|03.6~8%] -> [十字線|11.-8~-6%],06.5~10%,2,50.0,100.0,100.0,100.0,100.0
[紅K|06.0~2%] -> [紅K|11.-8~-6%] -> [綠K|08.-2~0%],12.-20~-15%,22,50.0,45.45,50.0,45.45,40.91
[紅K|06.0~2%] -> [紅K|11.-8~-6%] -> [綠K|09.-4~-2%],12.-20~-15%,8,50.0,62.5,62.5,50.0,75.0
[綠K|06.0~2%] -> [十字線|04.4~6%] -> [十字線|08.-2~0%],05.10~154%,4,50.0,75.0,75.0,100.0,75.0
[綠K|06.0~2%] -> [十字線|04.4~6%] -> [十字線|09.-4~-2%],05.10~154%,4,50.0,25.0,50.0,25.0,25.0
[綠K|06.0~2%] -> [十字線|04.4~6%] -> [十字線|10.-6~-4%],05.10~154%,2,50.0,50.0,100.0,50.0,50.0
[十字線|09.-4~-2%] -> [紅K|04.4~6%] -> [十字線|02.8~10%],02.25~30%,2,50.0,0.0,0.0,50.0,50.0
[綠K|03.6~8%] -> [紅K|05.2~4%] -> [綠K|08.-2~0%],03.20~25%,12,50.0,33.33,58.33,58.33,58.33
[綠K|03.6~8%] -> [紅K|05.2~4%] -> [十字線|12.-10~-8%],09.-5~0%,2,50.0,50.0,100.0,50.0,50.0
[綠K|13.<-10%] -> [十字線|06.0~2%] -> [綠K|06.0~2%],13.-25~-20%,2,50.0,50.0,100.0,50.0,100.0
[綠K|13.<-10%] -> [十字線|07.0%] -> [十字線|08.-2~0%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[紅K|04.4~6%] -> [紅K|01.>10%] -> [綠K|12.-10~-8%],03.20~25%,2,50.0,50.0,50.0,0.0,0.0
[紅K|04.4~6%] -> [紅K|01.>10%] -> [綠K|12.-10~-8%],04.15~20%,2,50.0,50.0,50.0,100.0,50.0
[紅K|08.-2~0%] -> [紅K|08.-2~0%] -> [綠K|01.>10%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|07.0%] -> [十字線|03.6~8%] -> [十字線|12.-10~-8%],10.-10~-5%,4,50.0,75.0,50.0,75.0,50.0
[紅K|12.-10~-8%] -> [綠K|11.-8~-6%] -> [紅K|10.-6~-4%],15.<-30%,2,50.0,0.0,0.0,0.0,0.0
[紅K|12.-10~-8%] -> [綠K|11.-8~-6%] -> [綠K|06.0~2%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[綠K|10.-6~-4%] -> [綠K|10.-6~-4%] -> [十字線|05.2~4%],13.-25~-20%,6,50.0,50.0,66.67,66.67,66.67
[綠K|08.-2~0%] -> [十字線|03.6~8%] -> [綠K|06.0~2%],02.25~30%,4,50.0,75.0,50.0,25.0,25.0
[綠K|08.-2~0%] -> [十字線|03.6~8%] -> [綠K|07.0%],03.20~25%,10,50.0,20.0,20.0,20.0,10.0
[十字線|07.0%] -> [綠K|12.-10~-8%] -> [綠K|01.>10%],06.5~10%,2,50.0,50.0,50.0,50.0,50.0
[十字線|07.0%] -> [綠K|12.-10~-8%] -> [綠K|03.6~8%],10.-10~-5%,2,50.0,50.0,0.0,50.0,50.0
[十字線|07.0%] -> [綠K|12.-10~-8%] -> [綠K|04.4~6%],10.-10~-5%,2,50.0,50.0,50.0,50.0,50.0
[綠K|08.-2~0%] -> [十字線|02.8~10%] -> [綠K|10.-6~-4%],04.15~20%,4,50.0,50.0,50.0,50.0,50.0
[十字線|07.0%] -> [綠K|12.-10~-8%] -> [紅K|01.>10%],06.5~10%,2,50.0,0.0,100.0,50.0,50.0
[紅K|04.4~6%] -> [紅K|02.8~10%] -> [十字線|11.-8~-6%],03.20~25%,2,50.0,100.0,50.0,50.0,50.0
[紅K|08.-2~0%] -> [紅K|08.-2~0%] -> [紅K|02.8~10%],02.25~30%,50,50.0,46.0,40.0,36.0,40.0
[十字線|05.2~4%] -> [十字線|05.2~4%] -> [紅K|10.-6~-4%],09.-5~0%,2,50.0,100.0,100.0,50.0,50.0
[紅K|04.4~6%] -> [紅K|01.>10%] -> [紅K|13.<-10%],02.25~30%,2,50.0,50.0,50.0,50.0,50.0
[紅K|04.4~6%] -> [紅K|01.>10%] -> [綠K|03.6~8%],02.25~30%,4,50.0,25.0,50.0,50.0,75.0
[紅K|06.0~2%] -> [紅K|01.>10%] -> [紅K|06.0~2%],01.>30%,2,50.0,0.0,0.0,0.0,0.0
[十字線|13.<-10%] -> [十字線|10.-6~-4%] -> [紅K|01.>10%],12.-20~-15%,2,50.0,50.0,50.0,50.0,50.0
[紅K|12.-10~-8%] -> [綠K|10.-6~-4%] -> [綠K|11.-8~-6%],15.<-30%,2,50.0,0.0,0.0,0.0,0.0
[紅K|08.-2~0%] -> [紅K|07.0%] -> [綠K|12.-10~-8%],13.-25~-20%,6,50.0,33.33,16.67,33.33,33.33
[紅K|08.-2~0%] -> [紅K|08.-2~0%] -> [綠K|04.4~6%],06.5~10%,2,50.0,0.0,0.0,0.0,50.0
[綠K|05.2~4%] -> [十字線|11.-8~-6%] -> [紅K|07.0%],10.-10~-5%,2,50.0,0.0,50.0,50.0,50.0
[綠K|05.2~4%] -> [十字線|11.-8~-6%] -> [紅K|07.0%],11.-15~-10%,2,50.0,50.0,50.0,50.0,50.0
[綠K|05.2~4%] -> [十字線|11.-8~-6%] -> [紅K|08.-2~0%],12.-20~-15%,2,50.0,50.0,100.0,50.0,100.0
[十字線|10.-6~-4%] -> [十字線|05.2~4%] -> [紅K|02.8~10%],03.20~25%,2,50.0,50.0,50.0,50.0,0.0
[綠K|05.2~4%] -> [十字線|12.-10~-8%] -> [綠K|12.-10~-8%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[十字線|10.-6~-4%] -> [十字線|06.0~2%] -> [十字線|01.>10%],03.20~25%,4,50.0,25.0,25.0,25.0,25.0
[十字線|10.-6~-4%] -> [十字線|06.0~2%] -> [十字線|01.>10%],04.15~20%,2,50.0,50.0,50.0,50.0,0.0
[綠K|05.2~4%] -> [十字線|11.-8~-6%] -> [綠K|05.2~4%],09.-5~0%,2,50.0,50.0,50.0,50.0,50.0
[綠K|05.2~4%] -> [十字線|11.-8~-6%] -> [綠K|07.0%],10.-10~-5%,2,50.0,50.0,0.0,50.0,50.0
[十字線|10.-6~-4%] -> [十字線|05.2~4%] -> [十字線|05.2~4%],06.5~10%,24,50.0,45.83,45.83,41.67,45.83
[綠K|09.-4~-2%] -> [紅K|08.-2~0%] -> [十字線|03.6~8%],04.15~20%,4,50.0,25.0,25.0,25.0,25.0
[紅K|08.-2~0%] -> [紅K|07.0%] -> [綠K|13.<-10%],15.<-30%,2,50.0,50.0,50.0,50.0,100.0
[綠K|13.<-10%] -> [十字線|07.0%] -> [十字線|12.-10~-8%],15.<-30%,2,50.0,50.0,50.0,0.0,0.0
[十字線|02.8~10%] -> [十字線|06.0~2%] -> [十字線|02.8~10%],02.25~30%,4,50.0,50.0,75.0,75.0,75.0
[十字線|02.8~10%] -> [十字線|06.0~2%] -> [十字線|09.-4~-2%],02.25~30%,2,50.0,100.0,100.0,50.0,0.0
[十字線|02.8~10%] -> [十字線|06.0~2%] -> [十字線|10.-6~-4%],03.20~25%,2,50.0,50.0,50.0,50.0,100.0
[紅K|08.-2~0%] -> [紅K|08.-2~0%] -> [十字線|04.4~6%],06.5~10%,2,50.0,50.0,50.0,100.0,50.0
[紅K|05.2~4%] -> [十字線|05.2~4%] -> [十字線|10.-6~-4%],09.-5~0%,2,50.0,100.0,50.0,50.0,50.0
[紅K|05.2~4%] -> [十字線|05.2~4%] -> [十字線|11.-8~-6%],09.-5~0%,4,50.0,50.0,25.0,50.0,75.0
[紅K|05.2~4%] -> [十字線|05.2~4%] -> [十字線|12.-10~-8%],10.-10~-5%,2,50.0,50.0,100.0,100.0,50.0
[紅K|07.0%] -> [紅K|11.-8~-6%] -> [紅K|05.2~4%],11.-15~-10%,2,50.0,50.0,50.0,50.0,50.0
[十字線|13.<-10%] -> [十字線|11.-8~-6%] -> [十字線|04.4~6%],15.<-30%,2,50.0,50.0,50.0,50.0,50.0
[紅K|04.4~6%] -> [紅K|01.>10%] -> [綠K|12.-10~-8%],02.25~30%,4,50.0,50.0,50.0,50.0,25.0
[十字線|05.2~4%] -> [十字線|05.2~4%] -> [綠K|10.-6~-4%],08.0%,2,50.0,50.0,50.0,100.0,50.0
[十字線|05.2~4%] -> [十字線|05.2~4%] -> [綠K|11.-8~-6%],09.-5~0%,6,50.0,33.33,50.0,16.67,33.33
